order_size,slippage,slippage_std,sample_count
90,0.005697777777777944,0.0020124380183067477,50
91,0.005697802197802347,0.002012551828591498,50
92,0.005697826086956681,0.002012663172847502,50
93,0.005697849462365738,0.002012772130363822,50
94,0.005697872340425683,0.002012878777066932,50
95,0.005697894736842244,0.0020129831856963852,50
96,0.005697916666666814,0.0020130854259708996,50
97,0.005697938144330053,0.0020131855647430147,50
98,0.005697959183673618,0.002013283666145122,50
99,0.005697979797979968,0.0020133797917267038,50
100,0.00569800000000015,0.0020134740005822434,50
101,0.005700000000000181,0.0020129144668974853,50
102,0.005701960784313869,0.002012460302509373,50
103,0.005703883495145767,0.002012105777239218,50
104,0.005705769230769384,0.0020118454685559227,50
105,0.005707619047619232,0.0020116742439863678,50
106,0.005709433962264292,0.002011587244600274,50
107,0.0057112149532711955,0.0020115798695017227,50
108,0.005712962962963104,0.002011647761258864,50
109,0.005714678899082699,0.002011786792216285,50
110,0.005716363636363759,0.0020119930516292635,50
111,0.0057180180180181495,0.0020122628335692183,50
112,0.005719642857143015,0.0020125926255521523,50
113,0.005721238938053261,0.0020129790978421313,50
114,0.0057228070175440494,0.002013419093389629,50
115,0.005724347826087133,0.002013909618361388,50
116,0.005725862068965668,0.0020144478332287693,50
117,0.005727350427350579,0.002015031044376503,50
118,0.005728813559322176,0.002015656696200329,50
119,0.005730252100840474,0.002016322363663748,50
120,0.005731666666666833,0.002017025745285214,50
121,0.005733057851239814,0.002017764656527943,50
122,0.005734426229508358,0.0020185370235706592,50
123,0.005735772357723725,0.002019340877431923,50
124,0.005737096774193695,0.002020174348430104,50
125,0.005738400000000148,0.0020210356609563335,50
126,0.005739682539682676,0.0020219231285427083,50
127,0.005740944881889937,0.0020228351492069746,50
128,0.005742187500000142,0.002023770201057988,50
129,0.0057434108527133175,0.0020247268381460007,50
130,0.005746153846153916,0.0020290279628670774,50
131,0.005748854961832208,0.0020333437571563723,50
132,0.005751515151515214,0.002037671580575851,50
133,0.0057541353383460244,0.0020420089510882022,50
134,0.00575671641791061,0.0020463535362255855,50
135,0.005759259259259366,0.002050703144758631,50
136,0.005761764705882513,0.0020550557188274967,50
137,0.005764233576642432,0.0020594093265136207,50
138,0.005766666666666786,0.00206376215482886,50
139,0.005769064748201487,0.002068112503094419,50
140,0.005771428571428708,0.0020724587766928356,50
141,0.005773758865248375,0.0020767994811658596,50
142,0.005776056338028326,0.002081133216646326,50
143,0.00577832167832181,0.0020854586725974553,50
144,0.005780555555555722,0.0020897746228484664,50
145,0.005782758620689776,0.0020940799209043905,50
146,0.005784931506849453,0.002098373495520529,50
147,0.005787074829932095,0.002102654346519537,50
148,0.005789189189189265,0.0021069215408438813,50
149,0.005791275167785379,0.002111174208826965,50
150,0.005793333333333415,0.002115411540668661,50
151,0.005795364238410734,0.0021196327831105055,50
152,0.005797368421052766,0.0021238372362900612,50
153,0.005799346405228896,0.0021280242507730764,50
154,0.00580129870129884,0.0021321932247459797,50
155,0.005803225806451735,0.002136343601365584,50
156,0.005805128205128334,0.002140474866253073,50
157,0.005807006369426837,0.0021445865451258117,50
158,0.005808860759493832,0.0021486782015599213,50
159,0.005810691823899496,0.002152749434873022,50
160,0.005812500000000149,0.0021567998781263755,50
161,0.005814285714285816,0.0021608291962319434,50
162,0.005816049382716173,0.002164837084166283,50
163,0.005817791411043061,0.002168823265278263,50
164,0.005819512195122059,0.0021727874896916247,50
165,0.0058212121212122625,0.00217672953279247,50
166,0.005822891566265191,0.0021806491937984493,50
167,0.005824550898203746,0.0021845462944074436,50
168,0.005826190476190583,0.0021884206775160038,50
169,0.005827810650887741,0.002192272206010553,50
170,0.0058294117647059805,0.0021961007616196297,50
171,0.005830994152046926,0.002199906243832536,50
172,0.005832558139534995,0.002203688568870971,50
173,0.005834104046242885,0.0022074476687205355,50
174,0.0058356321839081815,0.002211183490211202,50
175,0.0058371428571429365,0.0022148959941471666,50
176,0.005838636363636525,0.0022185851544858004,50
177,0.005840112994350406,0.0022222509575563158,50
178,0.0058415730337080165,0.0022258934013244087,50
179,0.005843016759776667,0.0022295124946928205,50
180,0.0058444444444445765,0.0022331082568411995,50
181,0.00584585635359133,0.002236680716600412,50
182,0.005847252747252867,0.0022402299118591757,50
183,0.00584863387978153,0.002243755889004981,50
184,0.0058500000000001155,0.0022472587023916854,50
185,0.005851351351351468,0.002250738413837089,50
186,0.005852688172043159,0.002254195092147187,50
187,0.005854010695187277,0.0022576288126646867,50
188,0.005855319148936289,0.002261039656843591,50
189,0.005856613756613846,0.0022644277118433896,50
190,0.005857894736842226,0.0022677930701479635,50
191,0.005859162303665073,0.002271135829202252,50
192,0.005860416666666808,0.002274456091069772,50
193,0.005861658031088197,0.002277753962107886,50
194,0.0058628865979382635,0.0022810295526605913,50
195,0.00586410256410268,0.002284282976767217,50
196,0.00586530612244907,0.00228751435188676,50
197,0.005866497461929044,0.0022907237986380044,50
198,0.005867676767676855,0.0022939114405516976,50
199,0.005868844221105682,0.0022970774038383237,50
200,0.005870000000000104,0.0023002218171652537,50
