order_size,slippage,slippage_std,sample_count
133,0.0575473684210526,0.13085630546744392,50
134,0.05760597014925437,0.1308495663791028,50
135,0.057665185185185666,0.13084268399060245,50
136,0.05772352941176542,0.13083600144344606,50
137,0.0577810218978108,0.13082951223221354,50
138,0.057837681159420666,0.13082321010069836,50
139,0.057893525179856485,0.13081708903080755,50
140,0.05794857142857225,0.1308111432320246,50
141,0.05800425531914854,0.13080506472151252,50
142,0.058059154929577445,0.13079916199345562,50
143,0.05811608391608395,0.13079293345714013,50
144,0.058172222222222555,0.13078687867133318,50
145,0.058227586206896546,0.13078099226040374,50
146,0.05828219178082172,0.13077526904397502,50
147,0.05833605442176882,0.130769704028685,50
148,0.05838918918918928,0.13076429240034262,50
149,0.058441610738254685,0.13075902951645899,50
150,0.05849333333333341,0.13075391089913707,50
151,0.058544370860927016,0.1307489322282952,50
152,0.05859605263157953,0.1307437081904932,50
153,0.05864705882352922,0.1307386209695464,50
154,0.05869740259740226,0.1307336665816782,50
155,0.05874838709677455,0.13072862344307712,50
156,0.05879871794871825,0.13072370836433775,50
157,0.05884840764331244,0.13071891770159916,50
158,0.058897468354430486,0.1307142479330994,50
159,0.058945911949685625,0.1307096956544144,50
160,0.05899375000000049,0.13070525757390827,50
161,0.05905217391304404,0.13069912433758835,50
162,0.059109876543209976,0.13069321565044523,50
163,0.059166871165644605,0.1306875246769685,50
164,0.05922317073170738,0.13068204481294232,50
165,0.059278787878787896,0.13067676967653216,50
166,0.059333734939759214,0.13067169309976212,50
167,0.05938802395209606,0.13066680912036055,50
168,0.059441666666667316,0.13066211197395877,50
169,0.059494674556212955,0.13065759608662278,50
170,0.059547058823529536,0.1306532560677044,50
171,0.059598830409356866,0.13064908670299588,50
172,0.0596511627906979,0.13064481392476698,50
173,0.0597040462427745,0.13064043765215583,50
174,0.05975632183908083,0.13063622369202144,50
175,0.05980800000000002,0.13063216736325248,50
176,0.059859090909090897,0.1306282641335251,50
177,0.059909604519774576,0.13062450961393168,50
178,0.059959550561797886,0.13062089955382689,50
179,0.060008938547486255,0.13061742983588354,50
180,0.0600577777777778,0.1306140964713493,50
181,0.060106077348066195,0.13061089559549277,50
182,0.060153846153846405,0.13060782346323266,50
183,0.06020109289617515,0.13060487644494065,50
184,0.06024782608695702,0.13060205102241057,50
185,0.060294054054054344,0.1305993437849869,50
186,0.0603397849462366,0.1305967514258443,50
187,0.060385026737967994,0.13059427073841315,50
188,0.06042978723404317,0.13059189861294404,50
189,0.06047407407407434,0.13058963203320487,50
190,0.060517894736842305,0.1305874680733046,50
191,0.060561256544502624,0.13058540389463955,50
192,0.06060416666666654,0.13058343674295542,50
193,0.060646632124352354,0.13058156394552192,50
194,0.06068865979381499,0.13057978290841196,50
195,0.06073025641025701,0.13057809111388635,50
196,0.06077142857142874,0.13057648611787265,50
197,0.06081218274111684,0.13057496554754083,50
198,0.06085252525252564,0.13057352709896816,50
199,0.06089246231155826,0.13057216853488943,50
200,0.06093200000000024,0.13057088768253072,50
