order_size,slippage,slippage_std,sample_count
57,0.005638596491228114,0.0016495760055569907,50
58,0.005641379310344874,0.0016519144572197926,50
59,0.005644067796610237,0.0016543927945462458,50
60,0.005646666666666711,0.0016569923303282035,50
61,0.005649180327868919,0.0016596963498934389,50
62,0.005651612903225853,0.0016624898997144527,50
63,0.005653968253968316,0.0016653595997717645,50
64,0.005656250000000042,0.0016682934768799057,50
65,0.005658461538461595,0.0016712808165252086,50
66,0.0056606060606060995,0.0016743120310583617,50
67,0.005662686567164208,0.0016773785423475974,50
68,0.005664705882352941,0.0016804726772241857,50
69,0.0056666666666666645,0.0016835875742536965,50
70,0.005668571428571454,0.001686717100541662,50
71,0.005670422535211337,0.0016898557774350342,50
72,0.005672222222222309,0.0016929987141184133,50
73,0.005673972602739817,0.0016961415482183752,50
74,0.00567567567567572,0.0016992803926382692,50
75,0.005677333333333365,0.0017024117879325153,50
76,0.005678947368421099,0.0017055326596124628,50
77,0.005680519480519521,0.0017086402798447767,50
78,0.0056820512820513255,0.0017117322330667242,50
79,0.005683544303797525,0.0017148063850953065,50
80,0.005685000000000038,0.0017178608553568456,50
81,0.00568641975308644,0.0017208939919054805,50
82,0.0056878048780487946,0.0017239043489347152,50
83,0.005689156626506034,0.001726890666522383,50
84,0.005690476190476268,0.001729851852374338,50
85,0.005691764705882427,0.0017327869653612112,50
86,0.005693023255814005,0.0017356952006630203,50
87,0.005694252873563279,0.0017385758763576167,50
88,0.005695454545454588,0.0017414284213064933,50
89,0.005696629213483177,0.0017442523642068532,50
90,0.005697777777777837,0.001747047323692794,50
91,0.005698901098901139,0.0017498129993811238,50
92,0.005700000000000038,0.001752549163769329,50
93,0.005701075268817242,0.0017552556548997456,50
94,0.0057021276595745005,0.0017579323697168555,50
95,0.005703157894736854,0.0017605792580493882,50
96,0.005704166666666737,0.0017631963171565392,50
97,0.005705154639175341,0.0017657835867854225,50
98,0.005706122448979656,0.001768341144688596,50
99,0.005707070707070763,0.001770869102560035,50
100,0.005708000000000055,0.001773367602349097,50
101,0.005710891089108951,0.0017750852317929041,50
102,0.005713725490196104,0.0017768953431395898,50
103,0.005718446601941789,0.001778045961887213,50
104,0.005723076923076977,0.0017793886270301596,50
105,0.005727619047619132,0.0017809113250960157,50
106,0.005732075471698152,0.0017826026900392544,50
107,0.005736448598130899,0.001784451970142514,50
108,0.00574074074074078,0.0017864489964163942,50
109,0.005744954128440422,0.0017885841524534559,50
110,0.005749090909090988,0.0017908483456920146,50
111,0.005753153153153239,0.0017932329800402574,50
112,0.005757142857142909,0.0017957299298172827,50
113,0.005761061946902703,0.0017983315149603769,50
114,0.005764912280701786,0.001801030477452087,50
115,0.005768695652173949,0.001803819958919427,50
116,0.005772413793103475,0.0018066934793568958,50
117,0.005776068376068455,0.0018096449169282712,50
118,0.005779661016949209,0.0018126684887989667,50
119,0.005783193277310943,0.001815758732955517,50
120,0.005786666666666705,0.0018189104909669474,50
121,0.005790082644628143,0.0018221188916450063,50
122,0.005793442622950912,0.0018253793355616965,50
123,0.005796747967479731,0.0018286874803829945,50
124,0.005800000000000054,0.0018320392269800965,50
125,0.005803200000000021,0.0018354307062787671,50
126,0.005806349206349246,0.0018388582668121167,50
127,0.005809448818897671,0.0018423184629392866,50
128,0.0058125000000000425,0.0018458080436989676,50
129,0.005815503875969022,0.0018493239422623783,50
130,0.005818461538461577,0.0018528632659571068,50
131,0.005821374045801572,0.0018564232868302083,50
132,0.005824242424242457,0.0018600014327239882,50
133,0.005827067669172976,0.0018635952788356813,50
134,0.005829850746268743,0.0018672025397365958,50
135,0.005832592592592611,0.0018708210618250756,50
136,0.005835294117647081,0.0018744488161916866,50
137,0.005837956204379573,0.0018780838918714517,50
138,0.005840579710144933,0.0018817244894656238,50
139,0.0058431654676259015,0.0018853689151099205,50
140,0.005845714285714294,0.0018890155747723883,50
141,0.005848226950354683,0.0018926629688616706,50
142,0.005850704225352174,0.0018963096871288212,50
143,0.005853146853146889,0.0018999544038475766,50
144,0.005855555555555672,0.0019035958732560982,50
145,0.005857931034482853,0.0019072329252463943,50
146,0.005860273972602812,0.0019108644612894252,50
147,0.0058625850340136235,0.0019144894505796215,50
148,0.0058648648648648915,0.0019181069263898647,50
149,0.005867114093959778,0.00192171598262279,50
150,0.00586933333333338,0.0019253157705495139,50
151,0.005871523178808005,0.001928905495724432,50
152,0.005873684210526342,0.0019324844150658052,50
153,0.00587581699346412,0.0019360518340951044,50
154,0.005877922077922104,0.0019396071043227116,50
155,0.005880000000000063,0.001943149620776818,50
156,0.005882051282051339,0.001946678819662205,50
157,0.005884076433121042,0.0019501941761463505,50
158,0.005886075949367111,0.0019536952022633836,50
159,0.005888050314465456,0.001957181444929294,50
160,0.005890000000000093,0.0019606524840638795,50
161,0.005891925465838579,0.0019641079308118344,50
162,0.005893827160493839,0.001967547425859561,50
163,0.005895705521472418,0.001970970637839901,50
164,0.005897560975609775,0.0019743772618218726,50
165,0.005899393939393942,0.001977767017880756,50
166,0.005901204819277162,0.001981139649743083,50
167,0.005902994011976137,0.0019844949235027693,50
168,0.005904761904762008,0.001987832626406036,50
169,0.005906508875739718,0.0019911525656987673,50
170,0.005908235294117717,0.0019944545675351713,50
171,0.005909941520467878,0.0019977384759433323,50
172,0.005911627906976751,0.0020010041518446326,50
173,0.005913294797687882,0.0020042514721252723,50
174,0.005914942528735648,0.0020074803287547602,50
175,0.00591657142857148,0.002010690627951754,50
176,0.005918181818181889,0.0020138822893921954,50
177,0.005919774011299506,0.0020170552454592478,50
178,0.005921348314606795,0.0020202094405319536,50
179,0.005922905027933006,0.002023344830310664,50
180,0.005924444444444479,0.00202646138117728,50
181,0.005925966850828761,0.0020295590695888367,50
182,0.005927472527472588,0.00203263788150226,50
183,0.005928961748633927,0.0020356978118285154,50
184,0.00593043478260876,0.002038738863915963,50
185,0.005931891891891947,0.0020417610490585424,50
186,0.0059333333333334085,0.0020447643860311534,50
187,0.005934759358288862,0.0020477489006475217,50
188,0.005936170212766001,0.002050714625341436,50
189,0.005937566137566162,0.0020536615987698996,50
190,0.005938947368421079,0.002056589865435397,50
191,0.005940314136125693,0.002059499475328842,50
192,0.005941666666666734,0.002062390483590099,50
193,0.005943005181347232,0.002065262950186516,50
194,0.005944329896907305,0.0020681169396072323,50
195,0.005945641025641066,0.002070952520573729,50
196,0.0059469387755102686,0.002073769765765535,50
197,0.005948223350253859,0.0020765687515584977,50
198,0.00594949494949498,0.0020793495577787944,50
199,0.005950753768844273,0.002082112267467828,50
200,0.005952000000000037,0.002084856966659523,50
